building_id,mean_temp,std_temp,pct_above_18,pct_below_15
8534,16.078347,7.102671,47.272193,44.025083
8549,15.355133,6.915874,44.589100,47.041817
8568,15.023860,7.040628,39.914696,50.127262
8576,14.020367,7.100166,34.719138,57.217904
860,14.100007,6.989097,35.924572,54.266885
8632,17.241056,6.746087,54.326750,36.926399
8638,13.381832,6.994615,32.028276,59.569902
8655,13.726639,7.147349,33.116883,57.813155
8673,12.715613,7.097542,28.300006,63.242592
8691,11.218990,6.061774,18.425791,74.631844
8707,13.738328,7.112192,35.321273,56.081006
8732,12.130289,6.643335,24.386009,67.067847
8751,15.262519,7.065141,41.749947,48.170823
8762,14.189628,6.871338,34.237306,56.757419
8782,13.396592,6.656551,31.412722,58.626801
8790,12.236851,6.707206,24.745249,66.448647
88,16.068787,6.947302,46.438064,43.976974
8847,17.346318,6.689125,54.852998,35.873783
8857,18.225295,6.474286,61.251783,30.046164
8863,15.003748,7.155665,40.396421,50.716853
8877,14.280285,6.561019,33.479345,54.000948
8953,13.652416,6.764078,31.782927,59.443017
8975,15.496797,6.827692,41.325241,46.454512
8997,12.874032,6.593515,26.849911,64.111786
9025,12.612464,7.158830,27.886037,64.882948
9037,14.294654,6.859908,36.270475,53.200140
9046,16.062229,6.977188,46.167561,44.680672
9068,13.584422,5.791327,26.180391,62.480628
9076,15.517310,6.689898,41.374820,48.164794
9081,15.652774,6.840992,42.503612,47.409120
9102,13.244554,7.682980,33.583767,59.047967
9117,15.694843,6.979445,44.639769,46.201544
9127,14.952103,6.751354,37.994206,51.477292
9132,13.261415,6.883703,30.393954,59.963830
9175,15.745526,6.766925,43.566824,46.265578
9204,13.947500,6.705365,32.924847,58.141425
9210,15.797134,6.913180,44.017759,45.865174
9220,16.281620,7.219469,48.023438,43.710831
9226,15.012983,7.283389,41.238558,50.716888
9244,12.721458,7.537282,31.133407,61.120846
9260,15.113654,7.138942,41.485831,49.539690
9265,15.248869,7.250220,42.168545,49.195061
9271,16.528791,6.755177,49.332626,39.998232
9284,14.857885,7.023567,39.374308,50.941129
9292,12.162266,6.775004,25.962134,66.288114
9340,10.816450,6.146386,18.148780,74.442928
9368,14.272098,7.738620,38.900329,53.127209
9377,13.006290,6.665158,27.262620,64.393029
9384,10.531271,6.339881,17.709260,75.598551
9394,15.382891,6.645260,42.052821,46.837273
9408,12.652690,6.578975,26.943236,64.214214
9422,15.404581,7.459881,44.211939,46.011652
9464,14.793029,7.107545,40.971822,49.981184
9472,16.370982,6.808893,48.781867,40.378580
9492,14.288328,6.594286,35.309968,52.349396
9517,14.775483,6.457973,36.153657,52.918000
9522,12.159931,6.743465,25.389466,65.367674
9531,17.482619,6.793201,54.976503,35.999819
9537,13.484350,6.972580,32.124803,59.617603
9545,17.044559,6.942320,52.877214,37.985143
9564,16.300680,7.223561,48.937228,42.839998
9586,15.163263,7.043432,41.669115,48.859297
9612,14.436860,7.380031,38.971740,53.081789
9621,17.610488,6.656941,55.915703,34.665437
9644,15.451842,7.376213,43.895886,47.605853
9654,16.259377,7.086002,46.984523,44.203278
9669,14.587964,7.070270,38.003537,53.055689
9678,14.531481,7.217834,38.359995,53.236048
972,16.474035,6.203547,46.704382,39.396631
974,15.521467,6.317528,40.063202,46.009738
9756,16.029860,6.934523,45.724372,44.841824
9764,15.984121,6.810642,43.539494,46.449148
9769,13.404707,7.058919,30.614876,61.200934
9774,13.116241,6.744934,28.993478,62.648972
978,11.311893,6.851581,22.619833,70.406285
9789,13.182784,7.345778,32.939723,59.154500
982,15.068296,6.777163,40.109196,49.266916
9834,12.289921,6.736171,25.806218,66.045366
9848,13.748836,6.596493,32.486915,56.429514
987,15.077385,6.775719,40.158781,49.165413
9892,13.372320,6.007458,26.500665,62.221331
9910,17.947549,6.691625,57.114117,33.933476
9937,17.890732,6.899119,58.548764,33.402861
9943,15.206337,7.244439,42.124894,49.033443
9983,15.620341,7.410194,44.953971,46.080393
10009,11.000136,5.811144,16.671273,74.972359
10031,12.507073,6.278432,24.044722,66.395133
10064,12.716969,6.964228,28.791371,62.756883
10082,16.465721,6.713345,48.643497,40.561377
10086,14.391525,7.215616,37.256646,53.018850
10093,14.095290,6.567366,33.377386,56.457309
10119,14.087564,6.751740,35.080179,54.697632
10128,17.426230,6.706339,56.032878,34.885886
10150,14.959979,7.495508,41.195779,50.742726
10168,13.192333,6.901101,30.320608,60.489970
10180,16.483852,6.869991,48.185384,42.153765
10200,12.822395,7.259003,30.670315,61.663779
10204,14.764620,7.063935,39.035507,51.730851
10208,9.475866,5.542433,11.935778,82.345036
1022,17.772280,6.221636,57.556160,31.853989
10244,15.569027,6.620873,44.097657,43.513385
1025,17.523913,6.333028,56.016014,33.873656
10257,15.235316,7.293770,40.734362,51.251465
10262,14.715415,7.445354,39.055359,53.175118
10268,16.935543,6.978349,51.358855,39.753868
10277,13.537843,7.044624,32.543950,59.476752
10285,13.977991,7.041055,35.409403,56.597993
10303,17.624522,6.581219,55.597369,34.552832
10312,16.432991,6.453772,47.644010,41.263105
10323,14.294682,7.366449,38.071628,53.329482
10337,13.953163,6.840563,33.932338,57.003726
10354,12.319110,6.728473,25.995318,65.039061
10366,15.787212,6.835447,43.862217,45.459676
10376,14.448112,6.558191,35.316066,52.731805
10394,14.593790,7.005259,37.900433,52.383317
10417,16.041945,6.709193,45.703139,43.349798
10447,17.150727,6.410502,52.646819,35.816753
10477,11.997963,7.145119,26.371965,66.949498
10491,17.109731,6.933588,52.195184,39.043264
10504,16.534046,7.045226,49.486073,41.676848
10524,14.489506,6.388102,35.660321,52.332679
10541,13.525230,6.619041,30.040470,60.235053
10588,9.075807,5.951913,13.729559,81.293371
10604,14.228910,7.058453,36.269782,53.265591
10611,12.363043,6.776104,26.125922,66.432897
10628,12.161820,6.666462,24.749680,65.739875
10649,13.885214,7.152705,34.726667,56.835312
10655,14.713361,7.235585,41.100401,51.014375
10692,13.644778,6.927036,32.278077,59.564348
10702,16.868201,6.711941,50.717151,38.939979
10708,14.388246,6.918496,37.037927,52.716558
10715,12.633714,6.989488,29.371967,62.534094
10726,13.658532,7.069416,32.272589,58.741821
10742,16.436759,6.647241,47.090532,42.481308
10773,16.234304,7.254316,48.028320,43.795510
10790,15.477600,7.249608,42.770710,48.730830
10797,14.568653,6.892165,37.296081,53.858054
10801,14.176239,6.537377,33.867421,55.587720
10822,18.259276,6.748961,61.433106,30.993084
10836,17.501959,7.387468,55.158873,37.705980
10851,17.565859,7.424768,55.706471,37.370214
10867,16.964886,7.534754,51.187958,41.401926
10882,15.991352,7.231131,46.282090,45.800654
10893,16.391011,7.086446,48.934517,42.717351
10927,12.101797,7.498224,28.350102,65.046816
10933,17.231215,7.024079,53.439321,38.208180
10947,9.563043,5.599147,12.413416,81.688743
10959,13.956825,6.927532,35.378107,54.595638
10972,14.506450,6.535254,34.935142,53.096628
10978,15.765253,7.005853,44.516672,45.794319
10987,9.393151,5.404496,11.489445,82.079417
10995,14.427158,7.069459,37.894689,53.161476
1101,16.176326,6.995543,46.657169,44.223283
11024,14.217706,6.628345,35.672194,53.310515
11039,16.042853,6.965351,45.536398,44.704578
11042,15.650479,7.067859,44.450438,46.936454
11060,14.466668,7.153909,39.346520,52.142056
11078,15.763025,6.747999,44.476997,45.518252
11093,13.156364,7.084698,31.211469,61.560743
11103,12.085284,5.695194,18.551002,70.875009
11132,12.279366,7.341721,29.168464,64.019236
11156,16.290620,7.463656,48.407123,43.531636
11165,15.356800,7.184690,43.488202,47.753839
11190,15.304869,7.143416,42.225182,48.805745
11199,16.759931,6.252925,49.432963,38.203137
11210,16.451482,6.823603,48.876845,41.569058
11224,14.856559,6.448199,37.926638,50.894870
11229,15.684054,6.552669,42.979487,44.726381
11249,17.222138,6.608514,53.837490,36.358273
11269,12.684867,7.192010,29.452719,63.245584
11286,13.760879,6.665086,31.364083,59.330473
114,15.048279,7.110358,40.490756,50.610917
11414,15.988703,6.894104,45.656696,44.716308
11424,12.923101,6.753118,27.866860,63.159190
11437,13.559094,7.315313,33.718934,58.887257
11449,18.200116,6.722323,59.751454,32.169203
11463,18.337908,6.701698,60.729408,31.380680
11474,15.489777,7.501738,44.457707,48.378267
11489,15.268517,7.148130,41.550373,49.264925
11509,14.416166,6.670126,35.253299,55.094728
11513,13.945108,6.505498,30.781600,59.523917
11523,15.394140,6.629380,41.275484,48.397282
11580,21.066333,5.592800,77.942401,16.232760
11613,19.696820,6.614761,69.742546,24.179707
11639,13.681452,6.460697,31.047468,58.406501
11669,15.929661,6.332098,44.685343,43.219532
11676,15.445424,6.865578,43.245147,47.140406
11691,15.052256,7.348782,41.984125,50.167246
11701,18.107349,6.368450,60.019322,30.762279
11717,16.805527,6.329811,50.982893,36.309524
11732,12.454631,6.532995,25.090396,66.410016
11739,9.656695,6.689196,16.204160,78.404461
11783,12.603146,7.049564,28.060134,65.132559
11808,16.546575,6.918573,49.992561,40.620609
11816,17.791536,6.499165,57.577909,33.205323
11824,15.654045,6.665402,43.369019,44.946321
11829,17.675383,6.488242,56.847100,33.743895
11868,12.276434,7.394639,28.849253,64.245963
11908,15.445518,6.670511,41.174264,45.314484
11914,18.780206,6.357488,61.220879,28.556559
11960,15.965697,6.753192,45.489968,44.146394
11967,18.700094,7.033079,62.522186,30.771119
11975,18.604796,6.840683,62.810057,29.868375
11994,12.737791,6.330259,26.568000,62.544974
11999,15.743523,7.176484,44.350937,47.244835
12002,15.565603,6.619388,41.894009,46.958622
12354,16.596917,6.742682,49.533440,39.962746
1246,13.832116,6.544278,32.635497,56.306965
1261,16.492401,7.161435,49.551229,41.536638
12881,16.919030,6.525717,49.533449,36.954392
12894,11.633953,6.755196,23.927631,68.378094
12945,16.268607,7.152882,48.329268,42.362264
12955,13.562486,6.512060,31.013908,58.094038
12964,13.986249,7.010684,34.458895,56.543487
12976,15.763411,6.806999,43.344590,46.083382
12986,11.306235,6.844042,22.083763,71.033535
13006,14.884450,7.097487,40.150323,49.937859
13031,13.531571,6.749557,30.144959,61.351490
13052,14.048987,6.819815,32.705092,57.476353
13076,17.325171,6.639834,55.182554,35.568482
13097,12.042748,6.400057,21.940662,70.094238
13144,14.785115,6.467446,37.813323,51.733626
13204,15.121512,7.372951,41.378193,50.619175
1323,15.206757,7.460246,43.557159,48.603448
13257,12.243613,6.457961,23.682634,69.259379
13275,11.665279,6.457558,21.686214,71.549185
13288,15.371945,6.758601,42.343929,47.619681
13299,16.589772,6.781256,49.453408,40.013004
13302,17.489589,6.984839,55.263743,36.571990
13320,17.860902,6.665932,58.352820,32.515879
13343,12.962153,7.429723,31.013917,62.334490
13366,15.897694,6.851261,46.006079,43.882481
13374,14.786602,7.526323,40.181269,52.404575
13390,15.207890,6.999922,42.977391,46.364671
13425,12.754815,6.969194,28.678595,64.106488
13439,11.501293,6.307015,20.253501,71.443875
13491,10.540837,7.233883,21.607551,72.082243
13540,15.985464,6.458220,44.280338,43.731916
1355,12.926659,6.232785,25.472371,62.906978
13558,14.920012,7.006004,40.130641,50.403800
13569,14.646906,6.638367,36.755864,52.886246
13594,14.805021,7.230331,37.940788,53.408963
136,13.093164,7.046997,29.817757,62.368409
13617,16.724618,6.750621,49.940819,40.363234
13628,18.986092,6.885439,65.927751,27.368078
13644,11.652940,7.329004,25.738824,68.847481
1366,14.405943,6.393622,35.530496,52.872869
13666,14.703853,6.773909,37.800869,52.683899
13688,14.468873,7.184963,37.284063,53.972498
13698,16.109615,7.030559,47.690841,42.572143
13717,14.382753,6.575509,33.997250,54.587287
13723,13.518273,6.106173,27.031949,60.758951
13753,16.359419,6.758365,47.710386,42.407397
13763,16.376682,7.008386,48.470837,42.458091
13784,13.993963,7.170980,34.986541,55.462001
13795,15.809608,6.958917,44.408458,46.193607
13810,14.942077,6.992453,39.592249,51.370258
13841,15.411468,7.337068,42.863116,48.128475
13875,14.103152,6.799689,34.046517,56.216342
13891,15.438373,7.620203,44.614912,47.469760
13895,15.272873,7.571841,43.307267,48.027842
13948,11.356514,5.799085,17.868789,73.904799
13976,15.268525,7.619907,43.667637,48.363263
13980,15.906642,7.156650,46.003356,45.023490
14007,18.347265,6.870593,60.811148,31.763040
14016,11.528636,6.207234,21.095251,70.683503
14021,14.637547,7.665075,38.914817,53.838269
14046,17.040930,6.625112,52.285080,37.717882
14056,16.998946,6.615338,52.094285,37.879541
14061,17.148539,6.532238,53.171911,36.684469
14086,17.316041,6.749291,54.159404,36.892365
14108,15.763374,6.957392,45.377777,44.885057
14115,15.987945,6.104424,43.640240,43.732721
14128,16.332216,7.123277,49.184503,41.862639
14139,17.149996,6.662233,53.429718,36.658812
14151,16.961703,6.674473,51.619300,38.841315
14170,14.659372,6.770230,36.108978,53.907885
14183,16.029140,7.337040,46.742865,45.181497
14201,12.204412,7.227117,27.738047,65.381034
14271,11.585558,6.602438,21.302748,70.499205
14279,14.837865,7.101426,40.346998,50.320558
14290,15.696706,6.953918,45.083137,45.307079
14314,15.607920,6.714780,42.790493,46.537085
14319,17.135986,7.079089,54.333795,37.112027
14342,14.193239,6.822881,35.258227,54.599407
14373,19.667478,5.405052,70.526955,19.539270
14389,14.061510,6.588032,34.074909,55.599039
14402,14.658646,6.683963,34.020835,54.402102
1442,14.714505,7.127867,39.699904,50.848736
14435,13.854764,7.105392,34.896807,56.674967
14441,15.565120,6.905688,42.567423,47.727389
14477,14.073622,7.050427,35.231409,56.411180
1449,13.494230,5.932770,25.580478,61.847816
14513,11.970683,6.951159,23.959787,68.470367
14529,15.068877,7.044005,41.372898,49.302925
14547,17.526407,6.666824,56.124807,34.520853
1457,10.454139,5.243485,12.532084,80.646817
1464,11.839083,6.969872,24.402838,68.969778
14717,17.662238,6.859629,56.259667,34.742552
14733,17.772320,6.883506,56.982174,34.421445
14758,13.799171,6.535897,31.357938,58.050970
14764,13.589046,7.008294,32.700528,59.056240
14774,13.959896,7.389807,35.549291,56.532166
14790,16.048194,6.715560,46.210029,43.088461
14806,15.123872,7.014294,41.512469,48.429359
14818,14.350320,7.069368,37.314406,53.930258
14877,13.899742,7.094665,35.364114,55.614098
14881,14.777805,7.032624,39.048849,51.113918
14891,14.426009,7.261773,37.845071,54.544005
14923,13.689271,6.632709,32.210696,58.524666
14949,14.696277,7.229877,39.060169,53.042607
14955,16.280641,7.003670,47.547995,43.500717
14959,16.748226,7.209228,50.304107,40.781583
14971,10.411343,6.735460,18.980175,74.656874
14991,13.536169,7.666074,34.867992,58.798892
15015,16.172083,6.637610,45.706018,42.863222
15024,16.958958,7.120673,51.420044,40.158278
15030,11.084071,6.916868,21.983864,72.354989
15052,12.994230,6.507324,27.099645,62.288489
15068,15.336792,6.686269,39.658783,49.111096
15084,13.312998,6.876042,30.598057,61.119013
15118,16.284643,6.656987,46.796599,42.200918
15124,14.325723,7.046732,36.778234,53.694718
15131,12.616262,6.971471,28.256410,63.451677
15147,12.153134,7.026821,26.521951,65.974018
15177,15.275550,6.784783,40.328905,50.290811
15186,11.878326,7.372257,26.940703,67.123614
15192,13.722216,7.083435,34.345838,56.810923
15200,14.748072,7.305310,39.380516,52.306139
15206,12.868054,6.589593,27.118127,65.398732
15222,15.568225,7.008184,42.402050,48.122374
15240,16.718551,6.712244,49.361103,40.108318
15288,11.330789,6.378806,20.212458,72.744246
153,12.374675,6.660585,25.712475,65.773022
15308,14.010734,7.350604,35.958761,56.919617
15338,16.034059,7.181159,47.611832,44.149048
15353,15.772712,6.880631,45.464379,44.531167
15362,18.110294,6.444813,59.771139,30.692966
15366,10.573797,5.873765,15.760291,77.127060
15372,16.686346,6.822012,50.021865,40.332355
15378,15.322210,6.911386,40.632667,49.326554
15384,14.393343,6.793347,35.250633,55.131330
15394,14.059968,6.623510,32.487062,55.193303
15403,12.286200,6.907848,26.806184,65.886124
15409,17.012252,6.762421,50.467106,39.276282
15415,16.504643,6.899029,48.852424,41.686279
15431,16.534178,6.843325,48.989732,41.371315
1544,13.929532,6.674147,33.704539,56.112509
15462,14.593924,6.981169,36.612889,54.707353
15605,17.625413,6.951279,57.201169,34.940965
1578,15.276690,7.321425,40.549871,51.738824
1599,16.377316,6.742911,47.303954,42.402562
1627,14.710687,7.130562,38.524520,52.980132
1638,12.021686,6.158407,21.776903,68.914379
16469,16.133887,6.758125,44.264696,45.509997
1655,13.948789,7.112985,35.594583,56.032778
1664,14.865735,6.994529,40.436804,50.038825
1689,14.545206,6.771441,37.179240,51.917213
1715,12.433115,6.902485,27.315350,65.473636
1724,11.778740,6.302072,21.603424,69.609130
1736,16.771796,6.728752,49.167800,39.818241
1759,12.782109,7.182245,32.145261,59.767281
1768,10.434333,5.877967,15.132652,78.071676
1787,16.520458,7.171300,49.966812,41.530523
1805,11.418093,6.941778,22.917121,69.955853
18191,13.951152,7.344378,35.517532,57.056294
18394,17.092092,6.923520,51.833986,38.878622
1842,15.435483,7.010804,42.927249,48.098358
1850,14.033050,6.828278,33.620958,57.390991
1856,14.007172,6.596240,31.775484,56.952337
1866,12.150328,6.688409,25.119929,67.190629
1873,15.738463,6.830509,43.720958,46.541858
1878,14.558798,7.057420,38.250113,52.883460
1897,12.219615,6.765650,26.153774,66.129298
1931,18.160560,6.290753,58.665425,31.075701
1939,11.331192,6.999380,23.261994,69.978031
1948,15.021897,6.852639,39.447783,50.108899
1965,13.322993,6.725230,28.862326,62.029502
1973,14.061525,6.554785,34.479324,55.102957
1977,16.077830,6.606461,46.947914,42.562033
1981,14.324525,6.909035,36.781564,53.392468
1986,15.252469,6.905677,41.430570,47.108285
1991,14.600063,6.769861,36.935542,52.003309
1996,12.826167,6.300103,25.797124,64.649033
2003,16.669933,7.602547,51.503056,41.603947
2008,16.159399,7.797159,49.055602,44.350377
202,13.734070,6.611304,30.972898,58.240683
2030,11.376630,6.115255,19.304767,72.682976
2049,15.551592,6.538843,42.713750,46.673237
2060,14.321353,6.940307,35.040878,55.528781
2071,13.412099,7.010421,31.130992,60.676012
2077,12.446304,7.343404,29.157388,62.892011
2113,15.303372,6.571723,39.705731,48.146436
2123,15.106847,6.763827,39.109545,49.701391
2134,13.544952,7.368647,34.765266,58.053638
2140,14.833689,7.220317,39.412374,52.131160
2144,14.445448,7.383154,37.907687,54.530007
2148,14.448968,7.198705,37.161302,54.671898
2160,14.392785,6.672086,36.154156,53.746847
2166,14.805507,6.958007,38.177745,52.111136
2174,14.162240,6.618292,33.244990,56.327365
2180,17.202137,6.993038,54.135476,37.409176
2189,12.909901,6.490599,28.092260,62.982386
2196,16.982460,6.907111,52.340522,38.536076
2224,12.334212,6.854814,25.271804,67.844225
223,15.328294,6.919502,41.654537,48.582824
22330,18.678721,6.792876,63.344908,29.098469
22335,15.701593,7.063137,44.217065,46.457095
22339,15.330264,6.977351,41.791500,47.965540
2236,12.873397,6.301851,24.588076,63.165265
22386,15.556009,7.043811,43.977684,45.971261
22439,13.090494,6.078045,24.938274,61.702410
2247,9.835685,5.956083,14.468007,79.866275
22486,16.169573,7.074636,46.110292,42.839480
2258,17.796666,6.746424,57.353744,33.880765
2268,16.747439,6.994781,51.335786,39.770596
22730,12.302225,6.167529,23.263585,65.647926
22768,12.320305,6.208988,23.594934,65.324773
22804,12.282512,7.176711,27.517613,65.407902
22838,14.614591,6.880927,38.242938,51.906973
22855,15.685336,7.302948,44.551673,47.923451
22886,15.007868,7.157829,40.115253,52.457327
23,14.425096,7.167854,37.760762,53.600353
2307,11.705958,6.508700,21.931246,71.477640
2309,13.181385,6.126708,25.175284,64.342463
2312,12.075611,6.304682,22.160151,70.711140
23156,14.084704,6.895695,35.985116,53.942348
2320,12.926938,6.006268,22.956536,68.323859
23229,12.279957,7.378141,28.345811,65.175844
23269,13.060964,7.168379,30.556342,62.126675
23317,14.237476,6.508941,31.597861,57.772415
23384,13.535029,6.386817,30.881470,57.433202
23417,13.254917,6.382931,27.440298,61.617330
23444,14.848256,6.740675,39.651361,50.569968
23516,14.129821,6.868529,34.518544,55.415263
23534,15.534394,6.970004,42.199665,48.189778
23562,12.345396,6.874030,26.056876,65.698440
23588,14.885003,6.311214,34.727434,52.783653
23594,16.151417,6.912331,46.630340,43.790402
2364,15.523203,7.139401,43.593173,46.875163
23676,14.461398,7.422209,38.409088,53.862770
23711,10.385482,6.657248,18.726440,75.630211
23716,14.525899,7.226959,39.447130,52.701738
2376,15.460010,6.540480,42.575952,46.391991
23770,17.275031,6.963350,54.204460,37.419905
2382,10.654977,6.016418,16.536780,76.523139
2386,10.738433,6.195284,17.707005,75.772630
2388,10.580328,5.998379,16.012731,76.931864
2398,16.986173,6.301884,52.567807,36.196934
2404,17.115862,6.291375,53.617584,34.845041
24097,15.425213,6.994343,42.621094,48.093020
24140,16.093647,6.993919,45.428805,45.214609
24154,14.855541,6.807470,38.037943,51.827295
24175,14.894496,6.809983,38.207626,51.372957
24202,14.723246,6.743486,37.463561,52.727459
24227,17.740771,6.664334,57.616473,33.651110
24263,13.512919,8.147306,37.607291,56.660343
24292,11.229566,6.542528,21.534295,71.080365
24332,14.626790,6.981189,36.765218,54.043129
24352,16.368951,6.981327,48.629050,42.250161
24369,11.560138,6.807561,23.863053,67.978639
2440,16.705242,6.711513,51.177410,38.503560
2446,13.262149,6.689169,30.420301,60.143257
24471,16.818657,6.040950,47.916695,39.897576
2450,14.644333,6.499782,36.470071,52.329291
24505,17.172631,6.661080,53.120769,36.569136
2453,14.799409,6.509040,36.057432,52.273649
2455,15.315529,6.512860,40.301761,48.356841
2457,14.926235,6.526993,37.580205,51.365868
2462,14.853610,6.961909,38.689746,52.451062
2465,15.075455,6.773181,38.882639,50.209951
2469,12.879223,7.169193,28.830330,63.279411
2471,12.233672,6.348248,23.350516,68.170450
24770,14.307024,7.158906,37.194064,54.150291
2481,11.366490,6.401846,20.735936,71.870264
2485,11.255824,6.585781,21.290616,71.476303
2489,12.574618,6.618489,25.539094,65.465876
2491,13.032063,6.048795,25.264510,65.015766
2494,11.893725,6.752333,23.031178,69.183144
24992,13.022964,6.860835,29.011082,60.685128
25010,10.837437,6.668625,20.713516,72.739314
25070,13.550984,7.344600,33.754086,58.821976
25104,13.392234,6.998394,31.993550,58.829715
25184,11.260794,6.553523,21.655028,70.792747
2522,13.426984,6.993552,32.656693,59.032839
25276,13.426855,6.392071,29.516766,59.860987
25320,7.118956,4.464674,5.750786,91.398617
25367,16.185424,7.180840,46.617554,44.386672
25383,16.717957,6.530201,48.511218,41.016527
2540,15.023796,6.538529,35.975209,50.728853
25438,17.275673,6.702717,53.460561,36.466986
25458,14.970841,6.985503,39.811099,50.842293
25475,13.659309,5.999943,27.250203,57.152211
25487,14.562704,6.746315,36.457982,53.171845
25585,15.350561,7.043863,41.462188,49.208667
25672,12.388534,6.429585,23.709057,67.059098
2568,10.486405,6.129622,17.209909,75.791581
25734,14.178768,6.906760,34.599160,55.979468
25740,13.757861,6.869944,32.830900,58.146229
25754,13.775092,6.861434,32.871778,58.086786
25773,13.748717,6.880474,32.859850,58.140477
25806,13.803800,6.823386,32.800929,57.973290
25838,16.490268,6.770489,50.440477,39.732015
25891,16.976552,7.240070,52.140344,40.029876
25903,10.969449,6.050802,16.607889,78.290991
25918,16.563771,6.828366,48.492792,41.686113
2593,14.291432,7.437860,38.488717,54.126114
25959,16.935967,6.753901,51.484909,38.790993
26,19.615901,5.858718,68.558192,22.562646
26028,12.664952,7.739014,31.264490,63.223378
26048,12.691008,6.908138,27.097314,63.853041
26065,14.937862,7.056503,39.851221,50.439615
26089,12.688680,6.265820,23.408232,67.554634
26157,14.373813,6.825138,36.388018,54.735198
26175,12.468252,7.013801,26.918903,64.875537
26283,11.923942,6.642316,23.619951,68.937406
26503,10.152839,6.386493,17.389835,77.235820
26593,15.104971,6.964164,41.049042,48.758311
2663,13.587539,7.093855,32.371406,59.574922
26653,13.748951,7.218108,35.381260,55.494487
267,15.215050,6.851138,40.531247,49.872833
26721,14.999030,6.571932,37.562346,50.489607
26768,10.542957,6.699202,20.156479,73.813371
26790,13.304350,7.385284,32.488960,60.477022
26800,12.814921,7.037149,28.788125,63.528438
26844,15.469798,7.077434,41.936515,48.617798
2685,15.053960,6.983515,40.732660,49.602720
26873,15.689462,7.043497,43.528040,46.707571
26907,16.684431,6.839189,49.792300,40.587988
26974,16.787700,7.062293,50.800129,40.466789
27001,15.395233,6.670251,40.461198,48.753782
27022,16.791211,7.051979,50.833325,40.411266
2705,14.064538,7.553119,37.469756,54.430741
27061,13.781580,6.993395,34.149921,57.269852
27086,17.733786,6.832430,56.728158,34.625830
27110,13.975259,6.655015,32.741981,56.959461
27130,14.100465,6.836563,34.053190,56.568242
2742,13.815056,6.845194,32.865634,58.514705
2750,12.897037,6.200036,26.354197,63.000877
2755,13.982752,7.171147,35.094929,56.833795
27635,11.891716,6.824824,24.642553,67.898400
2801,18.422279,6.757511,61.243075,31.143861
28087,12.054031,7.059992,26.520859,66.426509
2811,19.904070,5.852768,71.511287,21.147682
2820,18.669029,6.685907,62.913043,29.605249
28220,14.553882,6.948383,36.750673,53.000804
2839,14.966244,7.090961,39.590334,50.837559
2844,15.290730,6.551542,41.288801,46.705486
28461,14.745454,7.169299,39.164045,51.651436
28530,12.466514,7.052926,28.449938,63.855943
28577,15.389101,6.901998,41.759165,48.308343
28631,17.295722,6.535108,50.064138,38.057971
28660,17.165130,7.088686,53.043739,39.047592
28672,17.215510,7.060058,53.250759,38.869970
28701,16.905712,7.314071,52.647131,39.650961
28731,17.126826,7.013021,52.466123,39.281223
28764,16.971266,7.195321,52.510682,39.165833
2879,16.099882,6.818226,45.454688,44.624408
28817,17.197468,7.042707,53.064673,39.000597
28853,13.590943,7.510105,34.272110,58.168032
28892,13.616549,7.239990,33.038875,58.494730
2893,16.212123,6.819556,46.285027,43.946137
28949,15.752864,7.050454,45.445645,44.881806
28975,14.625489,7.037131,38.685382,51.776789
2900,19.295971,5.972442,66.788762,23.982572
29045,14.757981,6.975539,38.931119,51.300941
29076,14.008928,6.733438,35.669618,54.009396
29105,14.186335,6.745841,36.367600,51.855081
29120,14.947365,6.168643,37.468501,47.519908
29135,16.059439,5.949628,43.740924,40.340704
29158,13.124728,6.105488,26.564644,61.342425
29182,13.759575,6.439145,31.861837,55.487574
29206,15.226084,6.391155,40.114542,45.302896
2923,13.069025,6.518088,27.489411,61.361189
29254,15.069760,6.394309,39.350281,46.921090
29270,7.613071,4.904219,7.603573,88.994298
29300,7.326356,4.617574,6.516799,90.545366
29336,15.708884,6.819454,45.449651,43.943150
29355,14.071450,7.564110,37.299776,55.230178
29387,7.818630,5.030713,7.940087,87.759312
29425,14.293701,7.411214,38.007757,54.510420
29445,15.304174,7.010944,42.427234,47.886112
29463,16.261081,7.590470,49.455580,43.313753
29476,16.520647,7.310120,50.584342,41.223965
29509,12.306213,7.075292,26.946956,66.169554
29545,14.697098,7.554433,41.457061,50.174033
29576,12.442790,6.963840,27.513018,64.263576
29648,11.970823,6.590615,24.145625,68.228970
29662,11.063184,7.121145,22.778024,72.045427
29674,9.776587,5.927177,14.256647,79.835308
29682,12.437596,6.917050,27.482788,65.290009
2970,13.915825,6.654166,32.206448,57.129291
29719,13.500016,7.212346,32.615079,60.080909
29729,13.678414,7.177175,34.432035,57.899523
29743,16.953122,6.673662,51.736415,37.446661
29747,15.937013,6.661696,42.313789,45.635606
29750,15.798078,6.838328,43.284573,46.201659
29755,15.864723,7.011713,44.494847,45.449843
29763,15.722395,6.704401,43.591595,45.241986
29769,16.994965,6.477304,51.419257,37.909712
29772,16.084862,6.615544,43.367399,44.654987
29776,15.400638,6.931763,41.538638,48.105001
29786,16.597727,6.887929,48.576520,41.310616
29794,13.484145,5.751187,25.856121,64.009255
29807,16.692787,6.736394,49.592863,40.320604
29812,17.015762,6.682890,51.201049,38.315252
2982,9.590906,5.623059,12.334901,81.891411
2985,10.863982,6.210970,18.417566,72.745339
